click_count,avg_click_interval,click_interval_variance,click_interval_entropy,mouse_velocity_variance,max_element_click_rate,scroll_events,keystroke_count
4,1377.9570166270996,142757.61394872295,2.918575645152275,0.042508379426077374,0.8121906555294219,4.0,6.0
7,1338.2391730847903,256345.3373512628,3.31326226240527,0.5598450757674327,0.2741927276700986,6.0,10.0
7,1414.902024162123,79524.57353276714,3.026295064018915,0.5405547059086512,0.26674008065309784,12.0,10.0
9,1083.6372654412592,155189.18802157717,3.106065569098635,0.7278150848331717,0.7181094406048394,12.0,10.0
18,413.78705251888806,150978.9917970269,4.076649800479122,0.7461968392169889,3.883877174529803,4.0,56.0
4,756.3668628461144,172671.38832036703,3.0493716726814597,0.5377235445401196,0.4672421902317484,6.0,7.0
9,625.3175433990583,94741.17876662155,2.5636011699740573,0.12276123729038536,0.5208934963914277,1.0,7.0
7,1253.5587509161433,206321.68594445044,2.3853877238471846,0.2905584857712335,0.2880157501532613,7.0,9.0
3,1026.449242525535,166278.0668158938,2.0622747413695004,0.0252692104125695,1.7840729426539341,3.0,10.0
6,903.3407659509633,126153.1411453757,3.1091461695449736,0.030294658960377075,0.12125500576888931,2.0,10.0
3,1287.3608265414098,184215.46036657548,2.8195124692224494,0.469756843511173,0.14032191879706693,10.0,7.0
5,928.9146614515042,183362.24406239478,1.8398118874261744,0.06125299795648674,0.4864400726685637,3.0,8.0
20,603.4870649832329,72964.7918158163,3.2721999840709097,0.842059669177453,1.6837442231587278,4.0,36.0
17,526.3160516870505,90756.28669619728,2.8816434171865772,0.8659243011632956,2.277569655429777,5.0,44.0
5,545.8274006947896,103335.25492899629,2.6257714809549766,0.02915732434579029,0.6665749557069299,4.0,10.0
27,343.99482081916926,163315.07178207982,2.9719585778518467,0.6026844076697313,1.3705718158656408,2.0,36.0
4,1137.1074913752814,242732.9967273427,2.432932364417848,0.06620397074689183,0.8845111575903258,5.0,12.0
8,1469.5078705040958,216481.905657778,3.1183732961384383,0.42463700383839614,0.7042617243212888,8.0,7.0
6,1244.1894001167252,194899.96178112616,3.0275624532483887,0.30921864650421693,0.36704756918812387,11.0,6.0
22,589.6922920989107,135315.28490382258,3.2828884739815436,0.9162785013453528,3.9274315118020797,5.0,55.0
26,670.696491890875,144568.67661935315,1.898092148151528,0.949269399872667,2.7461891910356924,2.0,54.0
9,1276.483056725345,38450.35489351305,1.3636045504411287,0.06444792964833275,0.2240296397399525,2.0,6.0
6,1020.3473228209847,167069.18184624042,1.4698190756740588,0.04777397086670065,1.2086130802195936,3.0,15.0
3,1307.2984099893267,277121.6503250346,2.8896417114239306,0.6351067125870099,0.36187957043693253,9.0,13.0
27,429.4852589984418,67233.65593151204,2.2467861651090533,0.47034173774923105,1.2150726408862957,8.0,47.0
11,504.74510242683726,164549.66928932484,3.0909616069391688,0.545685115772564,3.5440279204094685,3.0,45.0
10,742.1241023782948,134363.03134266695,3.4011345474872066,0.08697967951850274,1.7379691471458159,4.0,12.0
13,484.82349315838627,142379.64516835578,3.362905769735992,0.7010784434725544,3.195779072520981,2.0,49.0
4,1538.3058883549288,119208.5630654321,3.25404000463917,0.35274895065928763,1.2367191518225273,12.0,4.0
17,384.35689857907016,164574.23112761846,2.5316934923382535,1.1095366740050225,2.177534098046698,5.0,40.0
11,1346.950646155603,85030.15253236138,2.8543873958231556,0.013685666917421596,1.2439651825644071,4.0,11.0
6,1087.7121354089309,134181.41264904395,2.5234100264654926,0.051177434193622126,1.4147411397119536,2.0,10.0
18,304.83373894902576,159049.08343986282,2.2515987285910266,0.7034659340592357,3.610473392844694,4.0,38.0
23,281.27112735245197,57328.08170060066,1.7881791235198121,0.26133717810153345,3.76910979122832,6.0,36.0
6,1518.3768775536355,261428.32874159946,2.8198527234973327,0.540985492205836,1.3142837065829576,7.0,16.0
10,1393.6910370992214,216771.6863122401,1.7465468477551727,0.0,1.7534082697269946,3.0,9.0
8,1521.4547806743117,126170.6881523856,2.8704364587136313,0.6219993795298492,0.15450719020511966,14.0,4.0
4,912.2724625056708,98777.3067458894,2.1191335577770736,0.03768184464363396,0.40178602653098705,4.0,15.0
7,1108.1958136927774,242510.2310571185,3.0595235046718363,0.5218463298172955,0.41466433272234726,13.0,14.0
20,445.3359722583406,111408.51326132429,2.0911670582784634,0.8356890997412615,2.4897002527430727,2.0,40.0
6,1071.1095064417473,247763.71474417613,3.330735452283646,0.7680569506538375,0.3447716816526956,8.0,7.0
6,445.15547241557977,213710.4320332499,2.2358198869619423,0.10248885976274552,1.7647310782848709,5.0,17.0
19,339.3754609677868,88784.05686382607,2.5316454952864187,0.8592812294895094,3.987485122974234,4.0,58.0
2,1034.3216243662175,167938.23718898103,3.6368099594304333,0.7062049827176402,1.0791304120265095,7.0,8.0
19,458.8806204364987,129317.6708848088,2.964266835114577,0.7985387409053195,3.5635266735121176,4.0,50.0
2,396.8816692931198,120367.1728774851,1.8230173009787196,0.04339306166718883,0.9118697678569828,2.0,13.0
16,225.47716803247232,53286.899423316514,2.3520305352741677,0.9941274881890201,1.5580186988005362,3.0,45.0
19,399.32763378865656,130832.61132198384,2.919925360130289,1.0570843669454477,1.7696905586848617,5.0,39.0
4,1197.004386669615,185748.03902149556,2.966923699345373,0.013705764965621238,0.4840701044253184,1.0,15.0
11,654.5386720313253,125292.09091136188,2.767523867410784,0.07731677077602439,0.2039609202980107,2.0,6.0
6,1255.8408328887372,284586.8351077593,1.5117032484110438,0.024839740839432703,0.6637973336951722,1.0,8.0
13,347.8008969358117,137714.13975353946,2.694975062927304,0.4648332172021765,2.887217898585312,3.0,39.0
2,585.1456451435024,175205.55280438482,3.0257630089727767,0.6535642104136227,0.586835695214296,12.0,12.0
3,1452.7541689365012,300489.9695214536,2.9726855168942836,0.7332322694372848,1.1889370008214843,13.0,8.0
6,552.8027914110814,277238.7908669786,3.065039104190357,0.08585538895732461,1.5697482840044257,4.0,13.0
8,1154.4097853051883,138631.2040066495,3.250127333608601,0.5847151317670344,1.4522641886121355,10.0,5.0
6,1430.2438033662393,167878.62084825023,3.0057148847535955,0.379916429916688,0.6518386364169086,10.0,6.0
23,572.2181158719711,132334.06483064636,2.4876102061597125,0.8289838431826757,3.6513144505355317,4.0,34.0
20,555.4991760841281,50429.77416329914,2.734607026580681,1.0075590496813456,3.915813977711404,6.0,53.0
17,679.9246176087727,142065.90825700946,2.9093064859054403,1.182579106509054,2.72092439512014,2.0,52.0
5,1301.3298297163803,117828.86715857798,3.2302247703321463,0.5525805559916368,1.2910925356829548,11.0,9.0
18,688.016423461642,158859.43993072407,1.7388596392631162,0.7347815236700495,2.6768217696470367,3.0,56.0
7,984.5805649145207,299361.89765584876,3.1381656726575415,0.673418150652468,1.1505444979269823,9.0,6.0
7,1132.9582484289183,250612.65577059047,2.749180554120904,0.7575243861168658,0.48733791905071466,11.0,6.0
17,866.4803785771102,55383.3222292535,2.7554485920803984,1.2596281089756933,3.2289617644228694,7.0,46.0
8,837.2403866281181,96036.96861100475,3.4628978190924102,0.2431680475281192,0.2082108904106522,7.0,6.0
4,1486.2255306469883,0.0,2.8716864552592005,0.6980828367833459,0.3110253702150584,12.0,5.0
4,1331.8458144025535,296058.9921625594,2.648142529779504,0.2812258338023924,0.41717538793680775,8.0,12.0
16,482.04414004389514,154773.16416184846,2.7422708980499024,0.6075800846955479,3.762293558898812,4.0,41.0
3,1111.42694181902,189364.92844155384,3.1453477199490747,0.027462989909509627,1.3010109284240694,5.0,17.0
17,174.67102314461738,186732.4447825806,2.980728821220647,0.8917616383441409,2.119864491028476,6.0,50.0
20,332.29824379466027,179172.1777767384,3.324210435026871,0.4110883468890278,1.587069960308836,4.0,46.0
4,1178.2560702583032,187500.22469275747,2.169559803811226,0.07090639166250474,1.7962992966013214,3.0,9.0
22,695.7622388207624,86266.9458709613,2.3557860929708703,0.5484248242120469,3.868302887909385,5.0,39.0
5,1594.2224944573813,107344.53004104747,2.8003009542021378,0.5477741311163744,1.4781338376660447,3.0,11.0
7,602.3682219954205,110363.13729381596,2.1440699715823035,0.056946608719343185,1.9851468923255489,1.0,10.0
6,1240.5571022962158,269604.60638707964,3.250750825411609,0.43673792259026456,0.5293360824383629,13.0,8.0
7,964.3932626331842,248127.22791894077,2.200415798882016,0.05632617991932503,1.5346649672918025,2.0,10.0
18,493.8910881882223,220172.67208467235,3.2851610601243215,0.6438240227163637,3.090749635904136,4.0,36.0
14,1392.3787522729494,139279.74472896813,1.418198958609164,0.04803313765590743,0.3180894035783004,2.0,13.0
5,855.5390392292835,114408.00276880366,1.6054332662385646,0.07333705078841533,0.49586626942536727,4.0,14.0
6,1296.4149024599587,153071.30701824478,3.079814136375725,0.032773054186489764,0.47716694057592846,4.0,11.0
7,1528.105828645336,181815.9839860284,2.660612134841043,0.0706382496890107,1.2738781754571746,3.0,17.0
5,1155.1632920505033,305191.40284139116,3.362287040198946,0.22921928524273089,1.1068406919789753,14.0,7.0
9,1010.7460791158434,288469.9157367472,3.1120943784009976,0.5391721901070771,0.10184781657806155,12.0,10.0
6,1376.1364066347487,223522.63848373145,3.6529240265141447,0.06837647005131797,1.8786961021128485,1.0,15.0
19,686.7184079149395,115649.7563096567,2.123201197385483,0.6953760787364148,2.092457813543403,5.0,51.0
5,1232.4042362938503,249658.76864106234,3.640429722465757,0.8534263157262949,0.11197667816543827,12.0,13.0
25,615.478093665721,115329.64178661136,2.3439548936910595,1.1202415427159236,1.9115179224600276,2.0,51.0
9,1110.3539732912388,286602.6560202306,2.9584750062388134,0.5143467465731152,1.0644130781957786,8.0,6.0
13,506.9523047956984,172573.84454866094,2.640484644759999,0.6552272853155537,3.7690907196241406,3.0,36.0
9,1284.6102657628028,148183.74232159043,2.2296088726219594,0.7790469995527767,0.8742529815854416,6.0,8.0
24,685.2583603261376,79408.33245237076,2.2246961985207014,1.0889916315516865,3.6055123508705895,3.0,54.0
8,1522.0865831722715,293701.44968069246,3.1569824073882082,0.4793986699580758,1.2070473660084666,8.0,6.0
13,616.8109678039325,86529.77235589657,1.9286423831427388,1.028455052086471,2.150276664516161,5.0,43.0
10,432.0327918050841,157330.2902664466,2.771646193728792,0.04565741242901922,0.11230510153321707,1.0,8.0
7,717.8392377664317,205077.41702357633,2.3490630134455563,0.052751454246685765,1.5703317004944788,0.0,10.0
8,1083.7110502010262,266899.2779779707,3.6098554385931028,0.4114600463779501,0.40705945764328677,10.0,5.0
13,320.19436524830746,72782.59920459044,2.3376696221028896,0.12195999383855893,3.318875475733545,5.0,41.0
2,976.9728321484309,142304.08122381067,3.1664155707131103,0.005887329758494479,0.34429688666289293,1.0,12.0
17,454.65673353597435,93587.58377355259,2.667695825370557,0.84699794084079,2.3477581901553592,10.0,58.0
11,1751.3845128244952,178863.0611646282,1.8447454583963463,0.058152737206871245,1.6051474880725016,3.0,13.0
4,1406.086989629603,181445.45021779946,2.865688552903831,0.641442212389828,0.6437504525374417,10.0,7.0
18,393.6213091229416,147660.63423461322,3.1711080739648585,1.0148846313978555,2.17875418395823,5.0,41.0
6,1035.06319210859,96077.6645656243,2.816745204063312,0.32496111533893585,0.4075445491925903,20.0,12.0
6,1958.9783247755856,230488.2423294655,3.2436955323559014,0.6018670074772459,0.2478157980661992,8.0,5.0
18,611.7263502806726,115742.77961674449,2.184112656928416,1.136542612731437,1.1013165209268194,6.0,32.0
16,209.93100795473828,77256.4772142614,2.498453948819573,0.7313141363008008,2.9652780853729315,5.0,38.0
18,480.44096716942454,195915.43350736727,2.6763570974037876,1.0542112241496449,3.036918736017119,1.0,45.0
5,1138.2699018968483,258842.46989483683,3.2067301063297804,0.5863734111090363,0.5651188696927973,5.0,6.0
16,538.2415762135624,171985.61497237883,2.327339683772288,1.5083458913504109,3.6413728043544555,4.0,50.0
10,663.1687567155664,201047.83908775868,2.4168187999186577,0.7492650377151817,1.0038876397353342,1.0,58.0
16,438.4161216970255,230573.94064468544,2.531664789753408,0.6129736639693337,1.3465654179375695,3.0,36.0
10,1232.8714740233575,208557.01031829463,3.024314149000521,0.4436526973435428,0.434220336675603,14.0,8.0
17,444.68062026557584,63218.33816916479,2.7506713147818305,0.757808113673705,2.2962334577455072,4.0,50.0
21,789.7261602090168,158503.52855936898,2.3050321039938346,0.5944253714915393,2.7970216381049675,4.0,50.0
5,1456.1830952502423,102923.57465821234,2.283211388047473,0.016725422314144485,0.6411202515818819,0.0,14.0
25,612.0113364216313,71406.65144250462,2.4758174148471737,0.8028287379453053,3.8373897981722567,1.0,45.0
3,735.6595331072906,78353.67689074503,2.143427647872118,0.7603444655692086,0.49738460768459114,6.0,10.0
7,1250.759862199106,154055.8197685743,3.051193383143655,0.08845113991105,1.1064416842796423,3.0,10.0
7,736.2052199529353,178473.4735636142,3.0241592216778757,0.0702187778951671,1.5298466326960634,1.0,11.0
6,1109.134426860302,240395.05286845978,2.9591587764434246,0.5678226009077063,1.4566181489041998,10.0,7.0
10,1082.2549172199392,230254.78423488094,1.877370226005405,0.0,0.7133577916765822,3.0,13.0
6,945.3053791352186,129024.0591203692,1.7919536480517921,0.03200911361873378,0.40548861720288965,3.0,14.0
4,1296.299269105807,169715.37385665302,3.1086734338000124,0.4716905319575453,0.13176157905542657,10.0,6.0
14,483.80011227115205,121239.83078623627,2.483984582444327,0.7522357857667676,2.846808814152119,3.0,55.0
18,423.60010242727236,89303.86911328809,2.479904296031055,0.9884689752333067,1.7349433101753384,3.0,39.0
8,522.2464147654778,42742.37313380862,2.974209914758014,0.040097728165150635,1.2593069407504454,2.0,13.0
9,970.18643927988,272215.76422026224,2.920374978496052,0.5990532382413268,0.3104842246244731,9.0,10.0
18,332.9462727367593,99954.85958802687,3.2088012996942217,0.537827918084443,3.23827770440091,6.0,40.0
5,1490.3383407010278,301768.8165985319,3.144302301865534,0.4477945884068611,0.8998921919897234,8.0,9.0
8,1819.2660404557232,178101.44688639345,4.107349442250378,0.6385607297385328,0.40401746688749096,10.0,8.0
1,976.1066478330337,206171.91231412336,2.3661875753031487,0.0635485159713789,1.530219419572355,2.0,11.0
14,289.26549536867867,122326.46846816727,3.2977895701541957,0.6159349068903932,3.0785976086058673,1.0,43.0
6,922.3823227071132,369314.4445519424,3.1566792064041893,0.487132860637367,0.3530778870212644,7.0,8.0
4,1283.297446508878,74682.53873963769,2.0323768656109222,0.05149780660154229,1.036180550403746,7.0,7.0
10,799.029449905524,103705.61378495466,2.097683467562101,0.6440537379596303,0.1128879343469002,10.0,8.0
2,740.2445169511009,228000.00039294965,3.66559451192324,0.6932554862214207,0.7631675852069806,9.0,6.0
5,1182.6148374711847,132457.46898695308,3.1075403145603966,0.28811941024792415,1.3887493237354787,5.0,7.0
17,585.38867828363,62454.51935057002,3.7448311572491257,0.6145785059263493,3.004180872096887,3.0,57.0
18,486.8897435463233,38768.68007500436,2.5819825862667565,1.0740696395933196,2.8489909177516113,1.0,48.0
6,952.2501680285857,132562.25611610018,3.569581538216467,0.5134027086248488,0.8989018555630627,7.0,8.0
11,464.51238739942255,211239.97352299435,3.384385049368686,0.8529819289119557,2.063405466082786,2.0,48.0
7,1763.9623648263023,289210.81594942324,3.128075141968749,0.6586806645195326,0.5987475543226173,10.0,7.0
19,403.7233607189836,55960.30221298439,2.045213809771261,0.8418609764446453,1.7008285788716822,4.0,60.0
6,1009.7229680457557,150075.34128020715,2.2634616755328363,0.05383634072530589,1.8691264905074307,3.0,17.0
6,489.99896086197435,195997.64027990645,2.659056791327743,0.05863401277969126,0.23540510089565342,2.0,11.0
5,936.7547933533106,240871.8115598801,3.2279035678816714,0.4992175102352078,1.0561462309588907,16.0,11.0
21,371.1709630781571,162050.0884109689,2.778359193922661,0.7937487742191596,3.321846006792799,1.0,45.0
12,551.4492671106959,183232.59625172932,2.48754990837262,1.0016648644282817,2.4112012589335845,8.0,34.0
19,312.72069765135984,139864.0963870376,2.5975523981649005,1.0691767086903115,3.8071436380856,5.0,37.0
23,329.96437684288173,101914.61643620055,2.4198142000508582,0.7641154436426087,1.4416179564207783,3.0,45.0
15,411.941459227849,182151.87785759848,2.9661149301973126,0.5661952188303714,1.6661578545238074,5.0,38.0
4,1393.2371303550326,188210.62015797832,2.760688266320861,0.3650946602490769,1.4632474997651448,7.0,11.0
19,761.0085903795101,131577.9125878953,3.051174463997529,1.2880682975208886,2.666508854595439,5.0,49.0
12,508.17566326609324,89401.15163150232,2.8900387420461366,0.732788836414376,1.033471235167064,7.0,39.0
17,533.7416225805534,77873.09622048977,2.9109640463030746,0.9451741325574451,1.284453325486174,0.0,57.0
25,589.4815079784586,43490.07176594448,2.91196886593143,1.2444620333093719,2.942340440565453,4.0,45.0
9,1309.3898753378346,71521.37553510128,3.001783837390172,0.04483947015817591,0.5878041935936239,5.0,16.0
5,1060.143416416133,93607.50402667106,2.9170735615967023,0.2502307651166201,0.2968481257071375,12.0,7.0
4,1176.7517100321036,56679.39699604749,2.2561347837800807,0.6848085004850668,0.6805662158321009,8.0,6.0
22,388.5922156629555,113551.06136615494,3.120922684313892,1.0707561394665468,2.3977364882608265,1.0,44.0
8,991.8045322535116,190866.38189360834,2.343011967287135,0.01995234589280007,0.34939291549598417,1.0,11.0
17,394.8365747935828,64786.06716090166,2.6536354742333326,0.430025189627822,1.4255104884550682,5.0,38.0
5,1178.933891544715,248059.74227272233,3.093546040403699,0.7522169116772371,1.3525346740396191,8.0,3.0
4,1598.4498161871998,302564.73524369666,3.0622046415054243,0.428785436879223,0.646983570963353,13.0,6.0
9,844.5494343469951,190696.37270376552,1.5165293156731874,0.05014649994452397,0.794424732969755,2.0,14.0
3,956.841411053512,291964.7523600265,2.653246166046613,0.5099365130995265,0.7412204740423242,12.0,16.0
23,573.0513888760308,149127.34852358117,2.611339282983535,0.672444667283765,2.7819790560657203,4.0,52.0
4,1217.359214228027,298794.98032219376,2.662680675486019,0.471736955193001,1.1033990534426974,10.0,5.0
9,897.6228510308988,80945.14733273262,1.5912694237426381,0.08348206145429213,1.9076930560258076,2.0,15.0
7,542.9321120819243,140231.3389856356,1.7550957909375606,0.03236493833644504,1.9743772875087338,1.0,12.0
21,189.6022473728471,108962.09108783964,1.9250575299289152,0.8367546150258245,2.118441915763119,3.0,42.0
4,489.7567039880165,160499.71030966865,2.4293403156758613,0.7290763648818289,0.8055520917555508,5.0,12.0
6,849.54665164494,133451.65146093216,3.413275945745259,0.5388155080355245,1.208426050199514,8.0,5.0
7,457.278094928412,182909.93494137353,3.1079641720833515,0.010948074176227514,0.4509474644604782,3.0,13.0
6,275.36003808671114,165489.86007457832,2.880451214783791,0.0,1.2972623630514992,2.0,21.0
5,1456.3206003362159,223729.54596665938,3.003024072157653,0.36719535166290196,1.2019415855502233,8.0,5.0
8,1180.7479814758199,120446.10676858891,2.396078578723344,0.043433626608030074,0.24914112964190385,5.0,11.0
21,527.0258533245424,188452.02061241854,2.6926755283821002,0.7185737986745042,3.0615185668661415,4.0,40.0
9,877.0856437793825,395454.6207536973,3.0806954619184177,0.8742751134097935,0.6477875975697237,4.0,13.0
18,660.1349180986934,19686.95855779732,2.8721513507940877,1.0160263748774772,3.8464239280063817,5.0,56.0
30,310.63240924870024,153910.44845374714,2.7199825875023436,1.3875970982044716,2.5800956137377593,5.0,54.0
23,539.4025186920254,177439.56496676285,2.9449142867206373,0.5346979360965812,3.4549151326022876,3.0,49.0
10,484.36896295774574,84275.430735384,2.2763689507946405,0.6359546601216527,3.236514354149568,4.0,35.0
5,1189.4710599646216,258553.88965754586,3.7391467982808413,0.006659781297797429,1.1930825288420652,12.0,10.0
19,352.96861068917843,106915.35374837533,2.6659685751700284,1.2031669508147917,1.984463858429276,4.0,39.0
11,1129.5227185437077,148032.95406984858,2.7687151607120986,0.4434623080582434,0.9246545168516767,13.0,5.0
24,538.3035546975257,165575.5343362633,2.5664039106710783,1.1084939543241552,2.8409475892604825,4.0,54.0
21,413.3177244495716,86142.2250073631,2.628039583576959,0.7719673968686388,1.5918965196954153,4.0,51.0
3,1505.6769720269695,169180.77542044374,2.534134660595042,0.45256616290679685,0.5860335755440097,7.0,13.0
22,694.0140312444424,100898.80588005186,2.4658435787937245,1.1252402370906573,1.3272300838002489,2.0,40.0
21,650.8597479591107,179446.5457986063,3.32574023055591,1.3441441668309042,2.0732220159160595,8.0,40.0
4,1000.291960531936,281977.13801686914,3.0178278443557085,0.6215549961831678,1.4179756539859016,5.0,11.0
23,588.9271397389994,134241.61775952345,2.809292980883751,1.491591393202187,1.1128929524556281,4.0,46.0
16,516.9019019373604,112417.29053393999,3.02225350273593,1.1827377339557055,3.462878158409591,5.0,37.0
23,783.5574354301207,90972.62740597712,2.504606678266936,0.6246021852720611,3.041410786532114,7.0,54.0
7,881.1088456365266,149729.65680424386,2.7969865849681685,0.09002618321877887,0.37433218551724845,2.0,9.0
20,549.3477918356895,151382.31469556811,2.657637153317805,1.039435829361964,1.4815644566673036,5.0,46.0
3,1551.5430429821536,232497.58666861025,2.864187937333605,0.8913021897257825,1.0203502552925285,9.0,14.0
20,523.6203863501805,103730.77237914366,2.830333664081793,0.4531108130804313,2.113825421213465,2.0,48.0
4,712.3523189400503,274046.0705279343,3.792988180067571,0.8341016819495115,1.3702053860336008,8.0,3.0
7,1766.7383514739454,212311.3949896388,2.840614196098148,0.016982469717101017,0.7213919996831184,3.0,12.0
7,1243.297941517811,79315.67323923751,2.7061027146109162,0.5275507315174326,0.9692238625795216,10.0,5.0
8,619.4269022851342,161442.68372316987,1.8984862913099987,0.0586681264760527,0.9304348884754611,6.0,8.0
16,382.47644874874254,205671.67296862107,3.1808174380796737,1.1072813612390922,2.1959831993234893,2.0,58.0
21,526.4758535096723,122477.48086070603,2.916272303311184,1.451419918609862,3.284986348881095,4.0,48.0
9,975.8039762092691,126684.76576565504,3.065153975215358,0.0,1.8572131498664881,3.0,10.0
17,507.56711641616903,56681.676911409886,1.9718603473820777,1.0418784755501778,1.6793218609932448,6.0,36.0
7,589.5778623735368,160970.29253825085,2.291297883846793,0.05557114233633671,1.727965180076091,3.0,9.0
23,631.9491496053406,147660.58825728673,2.426324617713778,1.223162794708501,1.534728244271061,7.0,42.0
5,1210.4422621499496,144280.77629938722,3.4585948634932153,0.6305853279511022,0.442735036085261,10.0,10.0
7,1344.179371721818,277435.95543734444,2.629333137859637,0.029952142427987497,1.5452305550595493,0.0,15.0
4,1118.889990971649,100308.26798686806,2.411058375395689,0.4464664390641671,1.3446589647662257,6.0,1.0
1,1401.7168012834147,283095.4375119229,3.3321992535943807,0.36525634796981876,0.786643335220483,3.0,5.0
17,564.0042263456561,176036.59104677185,2.4011741573487253,0.25086262940700554,2.9579463226729628,8.0,54.0
4,1412.169412141283,210598.5177250413,2.853170141592727,0.7147725346872886,0.576630973761048,8.0,6.0
23,818.3164185850322,102557.22727814542,2.946876450304526,0.5341100138492789,2.0858858086874448,1.0,38.0
15,145.32269452162433,111601.79693071773,2.4528113442056476,0.4126342079172234,2.370675044233439,11.0,51.0
6,535.2108256997655,144310.34109482408,2.763092480093725,0.03430089532410825,0.8642970773240097,3.0,13.0
24,730.2419411047267,144232.2659760615,2.5783688602798027,0.4818967911037309,1.9959904444798664,9.0,46.0
14,756.1530075730057,53675.46981686812,2.471803973984537,0.0,2.7854327591165933,6.0,45.0
17,504.06664297083677,93611.01317062243,3.2383900960597036,0.6407894543878195,3.012002037961569,5.0,43.0
4,1319.2191070377703,144282.07383046512,2.9716378549890523,0.8897725217126808,0.762501041885347,9.0,6.0
12,1072.5724803579742,99326.01314127022,1.8841196891640177,0.05244819395948542,0.735264147780992,4.0,8.0
5,1152.438692275063,173714.99719471004,2.8576260331652117,0.6645795772371876,0.7887165356530993,13.0,5.0
9,311.572995991732,108375.55661100341,2.7311096759701647,0.7254018220115943,1.01009930221481,3.0,54.0
21,327.1105098173172,92042.183670604,2.0083138982220365,0.857047070859298,3.1960920745733707,3.0,52.0
15,794.7240412489872,118797.17531841047,2.4147796173073,0.6676555651907885,1.8873356679681064,5.0,48.0
8,239.47640121445158,238748.3138736749,1.9702996048700885,0.03761297650172921,0.6999661010242477,3.0,16.0
2,957.0825492698148,115578.43400143168,3.303592678184045,0.6399678944752857,1.3393959607356605,16.0,6.0
7,361.6140752643132,295631.5770469402,1.8474007368587004,0.09046986958077216,0.2787513446048886,4.0,12.0
5,1080.160352858144,136321.7148114166,3.081919150912767,0.6205386272042053,0.8878780991221442,7.0,6.0
8,1380.5572692707774,161361.72300754537,1.9954279974964702,0.08308379868259277,1.7726495274856944,4.0,12.0
8,1232.9651332734313,135544.03885213885,2.3746875401594165,0.04086404753647174,0.20607250765827423,1.0,7.0
3,1489.4309682907337,171297.94119227625,2.899552866143024,0.7069103963531446,0.6027539201546359,6.0,4.0
11,490.6844900286069,136111.31065780367,2.355447991610522,0.6954962319069449,3.8909545452365415,3.0,35.0
6,906.9894617505844,129147.93122591267,3.2374218302687887,0.059291675604406416,1.2935063791610963,5.0,18.0
23,435.42360656114624,127946.65010815916,2.568142114196514,0.8014105383310564,1.2156907495438123,6.0,40.0
5,1587.828866420144,138775.63096223958,2.520845733631028,0.010641989330777361,1.8789005277033015,2.0,11.0
6,659.5505241028044,146470.55400619205,1.8583632056171284,0.015442413037447776,1.761550330620357,7.0,8.0
2,953.736323277094,108092.2029036909,3.0178208662284605,0.4144388804882957,1.357591590561313,6.0,8.0
12,537.6085967093518,158024.41563853697,3.0804653330718956,0.047737007678139806,1.4042132810435555,1.0,8.0
7,1330.6867195274076,319241.4828338397,1.842022362396551,0.0,1.467499120092459,3.0,10.0
20,480.8613979056704,108478.02111979737,2.186765979817804,0.7422883955960455,1.8320061616692265,3.0,50.0
20,321.98815783574526,69261.63516308914,3.073510794593641,0.7923500219894662,2.457052977608597,5.0,44.0
13,131.9666642524362,139893.13721460887,2.450450368150485,0.868473887525901,2.7674545916938325,1.0,50.0
2,826.6540650333403,98745.12575215189,2.9127977475515503,0.742471067151133,0.9813943532362803,8.0,8.0
21,450.9087269091205,58187.85836127567,2.6029139888965895,0.950330343431678,3.9097745339146606,3.0,44.0
16,441.6020415522029,87123.48894328414,2.663098958674309,0.47091107408720473,1.2056338345802664,2.0,34.0
27,446.6886641629291,111916.52374248282,2.2396283126135184,0.8026748826076234,1.6005976499515393,4.0,44.0
8,369.98936250896236,39927.031021794886,3.129243527877863,0.06474148328731488,1.32805273986592,4.0,16.0
1,1446.0895123526893,204178.43164058155,3.1581229010597323,0.6065240684475006,0.5949675115888371,7.0,11.0
7,1232.2596831301116,125146.63932723795,2.176368097374234,0.057576144280240237,0.28800093588896913,4.0,14.0
9,1225.286130017214,174404.12653493555,2.5847247137356772,0.034673391639769825,0.2974479026654573,3.0,15.0
5,1741.6723298060447,242287.52188073308,3.6985962526378486,0.33566575586739916,0.853400802114036,7.0,10.0
17,598.2002337607894,83813.94763559241,3.2723142611456817,0.8510013253169847,3.910196329770012,2.0,38.0
4,1344.2165134296738,182087.19983204443,1.7190819997135862,0.017880523872527983,1.925979855636949,1.0,21.0
4,1817.9535005212206,182961.27882024646,3.3012759798930196,0.6005604027882109,0.3873274974924328,9.0,4.0
18,439.44603208015496,153631.17489367255,2.889359855183055,0.7875141021846077,2.0571378739177937,2.0,49.0
20,597.8560071139664,74012.73893768305,1.9743679244353396,1.5237055830488777,1.322047648466942,5.0,40.0
16,371.6159294403243,62762.36045513161,2.656011128890355,0.6996393847142286,1.982714398649936,2.0,54.0
7,890.6924174558079,253494.92423371988,2.6087907905909726,0.5446420320994477,0.3922395467997458,15.0,14.0
5,905.3027183169672,0.0,2.7612111888395536,0.6953931200771473,0.5728580660910194,12.0,6.0
8,1526.971487727249,177874.19272139185,3.5098735398717946,0.524750394600923,0.5043612018874521,9.0,6.0
13,440.02842581700384,85854.07813543186,2.671204210370363,0.5672989488618889,3.4209638447665744,1.0,44.0
